model,precision,phase,tokens,operator,arithmetic,calls,flops
TinyStories-Instruct-8M,fp32,decode,1024,LayerNorm,fp32,17,26180
TinyStories-Instruct-8M,fp32,decode,1024,Embedding,fp32,2,0
TinyStories-Instruct-8M,bf16,decode,1024,Linear (lm_head),bf16,1,25731584
TinyStories-Instruct-8M,bf16,decode,1024,Linear,bf16,48,12595200
TinyStories-Instruct-8M,bf16,decode,1024,GroupedQueryAttention,bf16,8,8519680
TinyStories-Instruct-8M,bf16,decode,1024,Softmax,bf16,8,655360
TinyStories-Instruct-8M,bf16,decode,1024,GELU,bf16,8,73728
TinyStories-Instruct-8M,bf16,decode,1024,LayerNorm,bf16,17,26180
TinyStories-Instruct-8M,bf16,decode,1024,Embedding,bf16,2,0
TinyStories-Instruct-8M,int8,decode,1024,Linear (lm_head),fp32,1,25731584
TinyStories-Instruct-8M,int8,decode,1024,Linear,int8,48,12595200
TinyStories-Instruct-8M,int8,decode,1024,GroupedQueryAttention,fp32,8,8519680
TinyStories-Instruct-8M,int8,decode,1024,Softmax,fp32,8,655360
TinyStories-Instruct-8M,int8,decode,1024,Quantize,fp32,48,73728
TinyStories-Instruct-8M,int8,decode,1024,GELU,fp32,8,73728
TinyStories-Instruct-8M,int8,decode,1024,Dequantize,fp32,48,36864
TinyStories-Instruct-8M,int8,decode,1024,LayerNorm,fp32,17,26180
TinyStories-Instruct-8M,int8,decode,1024,Embedding,fp32,2,0
TinyStories-Instruct-8M,int4,decode,1024,Linear (lm_head),fp32,1,25731584
TinyStories-Instruct-8M,int4,decode,1024,Linear,fp32,48,12595200
TinyStories-Instruct-8M,int4,decode,1024,GroupedQueryAttention,fp32,8,8519680
TinyStories-Instruct-8M,int4,decode,1024,Dequantize,fp32,48,6291456
TinyStories-Instruct-8M,int4,decode,1024,Softmax,fp32,8,655360
TinyStories-Instruct-8M,int4,decode,1024,GELU,fp32,8,73728
TinyStories-Instruct-8M,int4,decode,1024,LayerNorm,fp32,17,26180
TinyStories-Instruct-8M,int4,decode,1024,Embedding,fp32,2,0
TinyStories-Instruct-8M,fp32,decode,2048,Linear (lm_head),fp32,1,25731584
TinyStories-Instruct-8M,fp32,decode,2048,GroupedQueryAttention,fp32,8,17039360
TinyStories-Instruct-8M,fp32,decode,2048,Linear,fp32,48,12595200
TinyStories-Instruct-8M,fp32,decode,2048,Softmax,fp32,8,1310720
TinyStories-Instruct-8M,fp32,decode,2048,GELU,fp32,8,73728
TinyStories-Instruct-8M,fp32,decode,2048,LayerNorm,fp32,17,26180
TinyStories-Instruct-8M,fp32,decode,2048,Embedding,fp32,2,0
TinyStories-Instruct-8M,bf16,decode,2048,Linear (lm_head),bf16,1,25731584
TinyStories-Instruct-8M,bf16,decode,2048,GroupedQueryAttention,bf16,8,17039360
TinyStories-Instruct-8M,bf16,decode,2048,Linear,bf16,48,12595200
TinyStories-Instruct-8M,bf16,decode,2048,Softmax,bf16,8,1310720
TinyStories-Instruct-8M,bf16,decode,2048,GELU,bf16,8,73728
TinyStories-Instruct-8M,bf16,decode,2048,LayerNorm,bf16,17,26180
TinyStories-Instruct-8M,bf16,decode,2048,Embedding,bf16,2,0
TinyStories-Instruct-8M,int8,decode,2048,Linear (lm_head),fp32,1,25731584
TinyStories-Instruct-8M,int8,decode,2048,GroupedQueryAttention,fp32,8,17039360
TinyStories-Instruct-8M,int8,decode,2048,Linear,int8,48,12595200
TinyStories-Instruct-8M,int8,decode,2048,Softmax,fp32,8,1310720
TinyStories-Instruct-8M,int8,decode,2048,Quantize,fp32,48,73728
TinyStories-Instruct-8M,int8,decode,2048,GELU,fp32,8,73728
TinyStories-Instruct-8M,int8,decode,2048,Dequantize,fp32,48,36864
TinyStories-Instruct-8M,int8,decode,2048,LayerNorm,fp32,17,26180
TinyStories-Instruct-8M,int8,decode,2048,Embedding,fp32,2,0
TinyStories-Instruct-8M,int4,decode,2048,Linear (lm_head),fp32,1,25731584
TinyStories-Instruct-8M,int4,decode,2048,GroupedQueryAttention,fp32,8,17039360
TinyStories-Instruct-8M,int4,decode,2048,Linear,fp32,48,12595200
TinyStories-Instruct-8M,int4,decode,2048,Dequantize,fp32,48,6291456
TinyStories-Instruct-8M,int4,decode,2048,Softmax,fp32,8,1310720
TinyStories-Instruct-8M,int4,decode,2048,GELU,fp32,8,73728
TinyStories-Instruct-8M,int4,decode,2048,LayerNorm,fp32,17,26180
TinyStories-Instruct-8M,int4,decode,2048,Embedding,fp32,2,0
TinyStories-Instruct-28M,fp32,prefill,1,Linear (lm_head),fp32,1,51463168
TinyStories-Instruct-28M,fp32,prefill,1,Linear,fp32,48,50356224
TinyStories-Instruct-28M,fp32,prefill,1,GELU,fp32,8,147456
TinyStories-Instruct-28M,fp32,prefill,1,LayerNorm,fp32,17,52292
TinyStories-Instruct-28M,fp32,prefill,1,GroupedQueryAttention,fp32,8,16512
TinyStories-Instruct-28M,fp32,prefill,1,Softmax,fp32,8,640
TinyStories-Instruct-28M,fp32,prefill,1,Embedding,fp32,2,0
TinyStories-Instruct-28M,bf16,prefill,1,Linear (lm_head),bf16,1,51463168
TinyStories-Instruct-28M,bf16,prefill,1,Linear,bf16,48,50356224
TinyStories-Instruct-28M,bf16,prefill,1,GELU,bf16,8,147456
TinyStories-Instruct-28M,bf16,prefill,1,LayerNorm,bf16,17,52292
TinyStories-Instruct-28M,bf16,prefill,1,GroupedQueryAttention,bf16,8,16512
TinyStories-Instruct-28M,bf16,prefill,1,Softmax,bf16,8,640
TinyStories-Instruct-28M,bf16,prefill,1,Embedding,bf16,2,0
TinyStories-Instruct-28M,int8,prefill,1,Linear (lm_head),fp32,1,51463168
TinyStories-Instruct-28M,int8,prefill,1,Linear,int8,48,50356224
TinyStories-Instruct-28M,int8,prefill,1,Quantize,fp32,48,147456
TinyStories-Instruct-28M,int8,prefill,1,GELU,fp32,8,147456
TinyStories-Instruct-28M,int8,prefill,1,Dequantize,fp32,48,73728
TinyStories-Instruct-28M,int8,prefill,1,LayerNorm,fp32,17,52292
TinyStories-Instruct-28M,int8,prefill,1,GroupedQueryAttention,fp32,8,16512
TinyStories-Instruct-28M,int8,prefill,1,Softmax,fp32,8,640
TinyStories-Instruct-28M,int8,prefill,1,Embedding,fp32,2,0
TinyStories-Instruct-28M,int4,prefill,1,Linear (lm_head),fp32,1,51463168
TinyStories-Instruct-28M,int4,prefill,1,Linear,fp32,48,50356224
TinyStories-Instruct-28M,int4,prefill,1,Dequantize,fp32,48,25165824
TinyStories-Instruct-28M,int4,prefill,1,GELU,fp32,8,147456
TinyStories-Instruct-28M,int4,prefill,1,LayerNorm,fp32,17,52292
TinyStories-Instruct-28M,int4,prefill,1,GroupedQueryAttention,fp32,8,16512
TinyStories-Instruct-28M,int4,prefill,1,Softmax,fp32,8,640
TinyStories-Instruct-28M,int4,prefill,1,Embedding,fp32,2,0
TinyStories-Instruct-28M,fp32,prefill,2,Linear (lm_head),fp32,1,102926336
TinyStories-Instruct-28M,fp32,prefill,2,Linear,fp32,48,100712448
TinyStories-Instruct-28M,fp32,prefill,2,GELU,fp32,8,294912
TinyStories-Instruct-28M,fp32,prefill,2,LayerNorm,fp32,17,104584
TinyStories-Instruct-28M,fp32,prefill,2,GroupedQueryAttention,fp32,8,66048
TinyStories-Instruct-28M,fp32,prefill,2,Softmax,fp32,8,2560
TinyStories-Instruct-28M,fp32,prefill,2,Embedding,fp32,2,0
TinyStories-Instruct-28M,bf16,prefill,2,Linear (lm_head),bf16,1,102926336
TinyStories-Instruct-28M,bf16,prefill,2,Linear,bf16,48,100712448
TinyStories-Instruct-28M,bf16,prefill,2,GELU,bf16,8,294912
TinyStories-Instruct-28M,bf16,prefill,2,LayerNorm,bf16,17,104584
TinyStories-Instruct-28M,bf16,prefill,2,GroupedQueryAttention,bf16,8,66048
TinyStories-Instruct-28M,bf16,prefill,2,Softmax,bf16,8,2560
TinyStories-Instruct-28M,bf16,prefill,2,Embedding,bf16,2,0
TinyStories-Instruct-28M,int8,prefill,2,Linear (lm_head),fp32,1,102926336
TinyStories-Instruct-28M,int8,prefill,2,Linear,int8,48,100712448
TinyStories-Instruct-28M,int8,prefill,2,Quantize,fp32,48,294912
TinyStories-Instruct-28M,int8,prefill,2,GELU,fp32,8,294912
TinyStories-Instruct-28M,int8,prefill,2,Dequantize,fp32,48,147456
TinyStories-Instruct-28M,int8,prefill,2,LayerNorm,fp32,17,104584
TinyStories-Instruct-28M,int8,prefill,2,GroupedQueryAttention,fp32,8,66048
TinyStories-Instruct-28M,int8,prefill,2,Softmax,fp32,8,2560
TinyStories-Instruct-28M,int8,prefill,2,Embedding,fp32,2,0
TinyStories-Instruct-28M,int4,prefill,2,Linear (lm_head),fp32,1,102926336
TinyStories-Instruct-28M,int4,prefill,2,Linear,fp32,48,100712448
TinyStories-Instruct-28M,int4,prefill,2,Dequantize,fp32,48,25165824
TinyStories-Instruct-28M,int4,prefill,2,GELU,fp32,8,294912
TinyStories-Instruct-28M,int4,prefill,2,LayerNorm,fp32,17,104584
TinyStories-Instruct-28M,int4,prefill,2,GroupedQueryAttention,fp32,8,66048
TinyStories-Instruct-28M,int4,prefill,2,Softmax,fp32,8,2560
TinyStories-Instruct-28M,int4,prefill,2,Embedding,fp32,2,0
TinyStories-Instruct-28M,fp32,prefill,4,Linear (lm_head),fp32,1,205852672
TinyStories-Instruct-28M,fp32,prefill,4,Linear,fp32,48,201424896
TinyStories-Instruct-28M,fp32,prefill,4,GELU,fp32,8,589824
TinyStories-Instruct-28M,fp32,prefill,4,GroupedQueryAttention,fp32,8,264192
TinyStories-Instruct-28M,fp32,prefill,4,LayerNorm,fp32,17,209168
TinyStories-Instruct-28M,fp32,prefill,4,Softmax,fp32,8,10240
TinyStories-Instruct-28M,fp32,prefill,4,Embedding,fp32,2,0
TinyStories-Instruct-28M,bf16,prefill,4,Linear (lm_head),bf16,1,205852672
TinyStories-Instruct-28M,bf16,prefill,4,Linear,bf16,48,201424896
TinyStories-Instruct-28M,bf16,prefill,4,GELU,bf16,8,589824
TinyStories-Instruct-28M,bf16,prefill,4,GroupedQueryAttention,bf16,8,264192
TinyStories-Instruct-28M,bf16,prefill,4,LayerNorm,bf16,17,209168
TinyStories-Instruct-28M,bf16,prefill,4,Softmax,bf16,8,10240
TinyStories-Instruct-28M,bf16,prefill,4,Embedding,bf16,2,0
TinyStories-Instruct-28M,int8,prefill,4,Linear (lm_head),fp32,1,205852672
TinyStories-Instruct-28M,int8,prefill,4,Linear,int8,48,201424896
TinyStories-Instruct-28M,int8,prefill,4,Quantize,fp32,48,589824
TinyStories-Instruct-28M,int8,prefill,4,GELU,fp32,8,589824
TinyStories-Instruct-28M,int8,prefill,4,Dequantize,fp32,48,294912
TinyStories-Instruct-28M,int8,prefill,4,GroupedQueryAttention,fp32,8,264192
TinyStories-Instruct-28M,int8,prefill,4,LayerNorm,fp32,17,209168
TinyStories-Instruct-28M,int8,prefill,4,Softmax,fp32,8,10240
TinyStories-Instruct-28M,int8,prefill,4,Embedding,fp32,2,0
TinyStories-Instruct-28M,int4,prefill,4,Linear (lm_head),fp32,1,205852672
TinyStories-Instruct-28M,int4,prefill,4,Linear,fp32,48,201424896
TinyStories-Instruct-28M,int4,prefill,4,Dequantize,fp32,48,25165824
TinyStories-Instruct-28M,int4,prefill,4,GELU,fp32,8,589824
TinyStories-Instruct-28M,int4,prefill,4,GroupedQueryAttention,fp32,8,264192
TinyStories-Instruct-28M,int4,prefill,4,LayerNorm,fp32,17,209168
TinyStories-Instruct-28M,int4,prefill,4,Softmax,fp32,8,10240
TinyStories-Instruct-28M,int4,prefill,4,Embedding,fp32,2,0
TinyStories-Instruct-28M,fp32,prefill,8,Linear (lm_head),fp32,1,411705344
TinyStories-Instruct-28M,fp32,prefill,8,Linear,fp32,48,402849792
TinyStories-Instruct-28M,fp32,prefill,8,GELU,fp32,8,1179648
TinyStories-Instruct-28M,fp32,prefill,8,GroupedQueryAttention,fp32,8,1056768
TinyStories-Instruct-28M,fp32,prefill,8,LayerNorm,fp32,17,418336
TinyStories-Instruct-28M,fp32,prefill,8,Softmax,fp32,8,40960
TinyStories-Instruct-28M,fp32,prefill,8,Embedding,fp32,2,0
TinyStories-Instruct-28M,bf16,prefill,8,Linear (lm_head),bf16,1,411705344
TinyStories-Instruct-28M,bf16,prefill,8,Linear,bf16,48,402849792
TinyStories-Instruct-28M,bf16,prefill,8,GELU,bf16,8,1179648
TinyStories-Instruct-28M,bf16,prefill,8,GroupedQueryAttention,bf16,8,1056768
TinyStories-Instruct-28M,bf16,prefill,8,LayerNorm,bf16,17,418336
TinyStories-Instruct-28M,bf16,prefill,8,Softmax,bf16,8,40960
TinyStories-Instruct-28M,bf16,prefill,8,Embedding,bf16,2,0
TinyStories-Instruct-28M,int8,prefill,8,Linear (lm_head),fp32,1,411705344
TinyStories-Instruct-28M,int8,prefill,8,Linear,int8,48,402849792
TinyStories-Instruct-28M,int8,prefill,8,Quantize,fp32,48,1179648
TinyStories-Instruct-28M,int8,prefill,8,GELU,fp32,8,1179648
TinyStories-Instruct-28M,int8,prefill,8,GroupedQueryAttention,fp32,8,1056768
TinyStories-Instruct-28M,int8,prefill,8,Dequantize,fp32,48,589824
TinyStories-Instruct-28M,int8,prefill,8,LayerNorm,fp32,17,418336
TinyStories-Instruct-28M,int8,prefill,8,Softmax,fp32,8,40960
TinyStories-Instruct-28M,int8,prefill,8,Embedding,fp32,2,0
TinyStories-Instruct-28M,int4,prefill,8,Linear (lm_head),fp32,1,411705344
TinyStories-Instruct-28M,int4,prefill,8,Linear,fp32,48,402849792
TinyStories-Instruct-28M,int4,prefill,8,Dequantize,fp32,48,25165824
TinyStories-Instruct-28M,int4,prefill,8,GELU,fp32,8,1179648
TinyStories-Instruct-28M,int4,prefill,8,GroupedQueryAttention,fp32,8,1056768
TinyStories-Instruct-28M,int4,prefill,8,LayerNorm,fp32,17,418336
TinyStories-Instruct-28M,int4,prefill,8,Softmax,fp32,8,40960
TinyStories-Instruct-28M,int4,prefill,8,Embedding,fp32,2,0
TinyStories-Instruct-28M,fp32,prefill,16,Linear (lm_head),fp32,1,823410688
TinyStories-Instruct-28M,fp32,prefill,16,Linear,fp32,48,805699584
TinyStories-Instruct-28M,fp32,prefill,16,GroupedQueryAttention,fp32,8,4227072
TinyStories-Instruct-28M,fp32,prefill,16,GELU,fp32,8,2359296
TinyStories-Instruct-28M,fp32,prefill,16,LayerNorm,fp32,17,836672
TinyStories-Instruct-28M,fp32,prefill,16,Softmax,fp32,8,163840
TinyStories-Instruct-28M,fp32,prefill,16,Embedding,fp32,2,0
TinyStories-Instruct-28M,bf16,prefill,16,Linear (lm_head),bf16,1,823410688
TinyStories-Instruct-28M,bf16,prefill,16,Linear,bf16,48,805699584
TinyStories-Instruct-28M,bf16,prefill,16,GroupedQueryAttention,bf16,8,4227072
TinyStories-Instruct-28M,bf16,prefill,16,GELU,bf16,8,2359296
TinyStories-Instruct-28M,bf16,prefill,16,LayerNorm,bf16,17,836672
TinyStories-Instruct-28M,bf16,prefill,16,Softmax,bf16,8,163840
TinyStories-Instruct-28M,bf16,prefill,16,Embedding,bf16,2,0
TinyStories-Instruct-28M,int8,prefill,16,Linear (lm_head),fp32,1,823410688
TinyStories-Instruct-28M,int8,prefill,16,Linear,int8,48,805699584
TinyStories-Instruct-28M,int8,prefill,16,GroupedQueryAttention,fp32,8,4227072
TinyStories-Instruct-28M,int8,prefill,16,Quantize,fp32,48,2359296
TinyStories-Instruct-28M,int8,prefill,16,GELU,fp32,8,2359296
TinyStories-Instruct-28M,int8,prefill,16,Dequantize,fp32,48,1179648
TinyStories-Instruct-28M,int8,prefill,16,LayerNorm,fp32,17,836672
TinyStories-Instruct-28M,int8,prefill,16,Softmax,fp32,8,163840
TinyStories-Instruct-28M,int8,prefill,16,Embedding,fp32,2,0
TinyStories-Instruct-28M,int4,prefill,16,Linear (lm_head),fp32,1,823410688
TinyStories-Instruct-28M,int4,prefill,16,Linear,fp32,48,805699584
TinyStories-Instruct-28M,int4,prefill,16,Dequantize,fp32,48,25165824
TinyStories-Instruct-28M,int4,prefill,16,GroupedQueryAttention,fp32,8,4227072
TinyStories-Instruct-28M,int4,prefill,16,GELU,fp32,8,2359296
TinyStories-Instruct-28M,int4,prefill,16,LayerNorm,fp32,17,836672
TinyStories-Instruct-28M,int4,prefill,16,Softmax,fp32,8,163840
TinyStories-Instruct-28M,int4,prefill,16,Embedding,fp32,2,0
TinyStories-Instruct-28M,fp32,prefill,32,Linear (lm_head),fp32,1,1646821376
TinyStories-Instruct-28M,fp32,prefill,32,Linear,fp32,48,1611399168
TinyStories-Instruct-28M,fp32,prefill,32,GroupedQueryAttention,fp32,8,16908288
TinyStories-Instruct-28M,fp32,prefill,32,GELU,fp32,8,4718592
TinyStories-Instruct-28M,fp32,prefill,32,LayerNorm,fp32,17,1673344
TinyStories-Instruct-28M,fp32,prefill,32,Softmax,fp32,8,655360
TinyStories-Instruct-28M,fp32,prefill,32,Embedding,fp32,2,0
TinyStories-Instruct-28M,bf16,prefill,32,Linear (lm_head),bf16,1,1646821376
TinyStories-Instruct-28M,bf16,prefill,32,Linear,bf16,48,1611399168
TinyStories-Instruct-28M,bf16,prefill,32,GroupedQueryAttention,bf16,8,16908288
TinyStories-Instruct-28M,bf16,prefill,32,GELU,bf16,8,4718592
TinyStories-Instruct-28M,bf16,prefill,32,LayerNorm,bf16,17,1673344
TinyStories-Instruct-28M,bf16,prefill,32,Softmax,bf16,8,655360
TinyStories-Instruct-28M,bf16,prefill,32,Embedding,bf16,2,0
TinyStories-Instruct-28M,int8,prefill,32,Linear (lm_head),fp32,1,1646821376
TinyStories-Instruct-28M,int8,prefill,32,Linear,int8,48,1611399168
TinyStories-Instruct-28M,int8,prefill,32,GroupedQueryAttention,fp32,8,16908288
TinyStories-Instruct-28M,int8,prefill,32,Quantize,fp32,48,4718592
TinyStories-Instruct-28M,int8,prefill,32,GELU,fp32,8,4718592
TinyStories-Instruct-28M,int8,prefill,32,Dequantize,fp32,48,2359296
TinyStories-Instruct-28M,int8,prefill,32,LayerNorm,fp32,17,1673344
TinyStories-Instruct-28M,int8,prefill,32,Softmax,fp32,8,655360
TinyStories-Instruct-28M,int8,prefill,32,Embedding,fp32,2,0
TinyStories-Instruct-28M,int4,prefill,32,Linear (lm_head),fp32,1,1646821376
TinyStories-Instruct-28M,int4,prefill,32,Linear,fp32,48,1611399168
TinyStories-Instruct-28M,int4,prefill,32,Dequantize,fp32,48,25165824
TinyStories-Instruct-28M,int4,prefill,32,GroupedQueryAttention,fp32,8,16908288
TinyStories-Instruct-28M,int4,prefill,32,GELU,fp32,8,4718592
TinyStories-Instruct-28M,int4,prefill,32,LayerNorm,fp32,17,1673344
TinyStories-Instruct-28M,int4,prefill,32,Softmax,fp32,8,655360
TinyStories-Instruct-28M,int4,prefill,32,Embedding,fp32,2,0
TinyStories-Instruct-28M,fp32,prefill,64,Linear (lm_head),fp32,1,3293642752
TinyStories-Instruct-28M,fp32,prefill,64,Linear,fp32,48,3222798336
TinyStories-Instruct-28M,fp32,prefill,64,GroupedQueryAttention,fp32,8,67633152
TinyStories-Instruct-28M,fp32,prefill,64,GELU,fp32,8,9437184
TinyStories-Instruct-28M,fp32,prefill,64,LayerNorm,fp32,17,3346688
TinyStories-Instruct-28M,fp32,prefill,64,Softmax,fp32,8,2621440
TinyStories-Instruct-28M,fp32,prefill,64,Embedding,fp32,2,0
TinyStories-Instruct-28M,bf16,prefill,64,Linear (lm_head),bf16,1,3293642752
TinyStories-Instruct-28M,bf16,prefill,64,Linear,bf16,48,3222798336
TinyStories-Instruct-28M,bf16,prefill,64,GroupedQueryAttention,bf16,8,67633152
TinyStories-Instruct-28M,bf16,prefill,64,GELU,bf16,8,9437184
TinyStories-Instruct-28M,bf16,prefill,64,LayerNorm,bf16,17,3346688
TinyStories-Instruct-28M,bf16,prefill,64,Softmax,bf16,8,2621440
TinyStories-Instruct-28M,bf16,prefill,64,Embedding,bf16,2,0
TinyStories-Instruct-28M,int8,prefill,64,Linear (lm_head),fp32,1,3293642752
TinyStories-Instruct-28M,int8,prefill,64,Linear,int8,48,3222798336
TinyStories-Instruct-28M,int8,prefill,64,GroupedQueryAttention,fp32,8,67633152
TinyStories-Instruct-28M,int8,prefill,64,Quantize,fp32,48,9437184
TinyStories-Instruct-28M,int8,prefill,64,GELU,fp32,8,9437184
TinyStories-Instruct-28M,int8,prefill,64,Dequantize,fp32,48,4718592
TinyStories-Instruct-28M,int8,prefill,64,LayerNorm,fp32,17,3346688
TinyStories-Instruct-28M,int8,prefill,64,Softmax,fp32,8,2621440
TinyStories-Instruct-28M,int8,prefill,64,Embedding,fp32,2,0
TinyStories-Instruct-28M,int4,prefill,64,Linear (lm_head),fp32,1,3293642752
TinyStories-Instruct-28M,int4,prefill,64,Linear,fp32,48,3222798336
TinyStories-Instruct-28M,int4,prefill,64,GroupedQueryAttention,fp32,8,67633152
TinyStories-Instruct-28M,int4,prefill,64,Dequantize,fp32,48,25165824
TinyStories-Instruct-28M,int4,prefill,64,GELU,fp32,8,9437184
TinyStories-Instruct-28M,int4,prefill,64,LayerNorm,fp32,17,3346688
TinyStories-Instruct-28M,int4,prefill,64,Softmax,fp32,8,2621440
TinyStories-Instruct-28M,int4,prefill,64,Embedding,fp32,2,0
TinyStories-Instruct-28M,fp32,prefill,128,Linear (lm_head),fp32,1,6587285504
TinyStories-Instruct-28M,fp32,prefill,128,Linear,fp32,48,6445596672
TinyStories-Instruct-28M,fp32,prefill,128,GroupedQueryAttention,fp32,8,270532608
TinyStories-Instruct-28M,fp32,prefill,128,GELU,fp32,8,18874368
TinyStories-Instruct-28M,fp32,prefill,128,Softmax,fp32,8,10485760
TinyStories-Instruct-28M,fp32,prefill,128,LayerNorm,fp32,17,6693376
TinyStories-Instruct-28M,fp32,prefill,128,Embedding,fp32,2,0
TinyStories-Instruct-28M,bf16,prefill,128,Linear (lm_head),bf16,1,6587285504
TinyStories-Instruct-28M,bf16,prefill,128,Linear,bf16,48,6445596672
TinyStories-Instruct-28M,bf16,prefill,128,GroupedQueryAttention,bf16,8,270532608
TinyStories-Instruct-28M,bf16,prefill,128,GELU,bf16,8,18874368
TinyStories-Instruct-28M,bf16,prefill,128,Softmax,bf16,8,10485760
TinyStories-Instruct-28M,bf16,prefill,128,LayerNorm,bf16,17,6693376
TinyStories-Instruct-28M,bf16,prefill,128,Embedding,bf16,2,0
TinyStories-Instruct-28M,int8,prefill,128,Linear (lm_head),fp32,1,6587285504
TinyStories-Instruct-28M,int8,prefill,128,Linear,int8,48,6445596672
TinyStories-Instruct-28M,int8,prefill,128,GroupedQueryAttention,fp32,8,270532608
TinyStories-Instruct-28M,int8,prefill,128,Quantize,fp32,48,18874368
TinyStories-Instruct-28M,int8,prefill,128,GELU,fp32,8,18874368
TinyStories-Instruct-28M,int8,prefill,128,Softmax,fp32,8,10485760
TinyStories-Instruct-28M,int8,prefill,128,Dequantize,fp32,48,9437184
TinyStories-Instruct-28M,int8,prefill,128,LayerNorm,fp32,17,6693376
TinyStories-Instruct-28M,int8,prefill,128,Embedding,fp32,2,0
TinyStories-Instruct-28M,int4,prefill,128,Linear (lm_head),fp32,1,6587285504
TinyStories-Instruct-28M,int4,prefill,128,Linear,fp32,48,6445596672
TinyStories-Instruct-28M,int4,prefill,128,GroupedQueryAttention,fp32,8,270532608
TinyStories-Instruct-28M,int4,prefill,128,Dequantize,fp32,48,25165824
TinyStories-Instruct-28M,int4,prefill,128,GELU,fp32,8,18874368
TinyStories-Instruct-28M,int4,prefill,128,Softmax,fp32,8,10485760
TinyStories-Instruct-28M,int4,prefill,128,LayerNorm,fp32,17,6693376
TinyStories-Instruct-28M,int4,prefill,128,Embedding,fp32,2,0
TinyStories-Instruct-28M,fp32,prefill,256,Linear (lm_head),fp32,1,13174571008
TinyStories-Instruct-28M,fp32,prefill,256,Linear,fp32,48,12891193344
TinyStories-Instruct-28M,fp32,prefill,256,GroupedQueryAttention,fp32,8,1082130432
TinyStories-Instruct-28M,fp32,prefill,256,Softmax,fp32,8,41943040
TinyStories-Instruct-28M,fp32,prefill,256,GELU,fp32,8,37748736
TinyStories-Instruct-28M,fp32,prefill,256,LayerNorm,fp32,17,13386752
